datetime,visitor_id,device_type,revenue,tax,rev_without_tax,date_time,device_name
2019-10-17 00:00:00,85929365860949,4,204.0237553864702,0.19,165.25924186304087,2019-10-17,Unknown
2019-09-20 00:00:00,51611116041980,4,243.70394177792244,0.19,197.40019284011717,2019-09-20,Unknown
2019-09-25 00:00:00,67316680925961,4,814.551610729599,0.19,659.7868046909753,2019-09-25,Unknown
2019-08-20 00:00:00,41986714911213,4,97.07832947459327,0.19,78.63344687442056,2019-08-20,Unknown
2019-09-01 00:00:00,50537563383127,4,288.3951069575725,0.19,233.60003663563373,2019-09-01,Unknown
2019-09-30 00:00:00,99488002305818,4,562.8541375011669,0.07,523.4543478760852,2019-09-30,Unknown
2019-09-23 00:00:00,17283814320714,4,44.55696036916967,0.07,41.437973143327795,2019-09-23,Unknown
2019-10-08 00:00:00,77197282998003,4,234.2997477227342,0.07,217.8987653821428,2019-10-08,Unknown
2019-09-10 00:00:00,53802011890484,4,577.2197285739855,0.07,536.8143475738066,2019-09-10,Unknown
2019-10-04 00:00:00,49756167373044,4,552.7408471488493,0.07,514.0489878484299,2019-10-04,Unknown
2019-10-20 00:00:00,51628960539629,4,145.2342576709351,0.07,135.06785963396965,2019-10-20,Unknown
2019-08-22 00:00:00,82362073557171,4,717.474280733751,0.07,667.2510810823884,2019-08-22,Unknown
2019-09-18 00:00:00,72479306623430,4,985.8250106137201,0.19,798.5182585971133,2019-09-18,Unknown
2019-09-26 00:00:00,52899269052118,4,430.2619602333011,0.07,400.14362301697,2019-09-26,Unknown
2019-09-06 00:00:00,91221521703301,4,647.316622501153,0.07,602.0044589260723,2019-09-06,Unknown
2019-09-13 00:00:00,50261130053005,4,725.4753840066852,0.19,587.635061045415,2019-09-13,Unknown
2019-09-12 00:00:00,30570536871046,4,861.9838427842935,0.19,698.2069126552777,2019-09-12,Unknown
2019-10-22 00:00:00,78571540704760,4,692.1057004979664,0.07,643.6583014631087,2019-10-22,Unknown
2019-08-24 00:00:00,5664551286044,4,706.6836337053032,0.19,572.4137433012957,2019-08-24,Unknown
2019-08-06 00:00:00,5229891965018,4,864.9633008058586,0.07,804.4158697494485,2019-08-06,Unknown
2019-09-16 00:00:00,24012466194495,4,177.89507971015416,0.19,144.09501456522486,2019-09-16,Unknown
2019-08-26 00:00:00,88435314181568,4,641.9513523799101,0.19,519.9805954277272,2019-08-26,Unknown
2019-10-01 00:00:00,71971062719432,4,773.6875184639017,0.19,626.6868899557604,2019-10-01,Unknown
2019-08-26 00:00:00,85445681386708,4,302.07459649299784,0.07,280.929374738488,2019-08-26,Unknown
2019-10-28 00:00:00,26997111114139,4,981.6577137138142,0.07,912.9416737538472,2019-10-28,Unknown
2019-09-02 00:00:00,23525411951748,4,766.3055437097354,0.07,712.6641556500539,2019-09-02,Unknown
2019-10-14 00:00:00,83482134045780,4,263.99561374338685,0.19,213.83644713214335,2019-10-14,Unknown
2019-11-03 00:00:00,20735624113426,4,182.23122786312496,0.07,169.47504191270622,2019-11-03,Unknown
2019-10-05 00:00:00,2507880091335,4,401.0335421511849,0.19,324.8371691424598,2019-10-05,Unknown
2019-09-29 00:00:00,38172152134768,4,103.3672961458777,0.07,96.13158541566627,2019-09-29,Unknown
2019-10-10 00:00:00,6967608642182,4,230.50234920709954,0.19,186.70690285775063,2019-10-10,Unknown
2019-09-22 00:00:00,46581505668394,4,222.08748236794085,0.07,206.541358602185,2019-09-22,Unknown
2019-09-12 00:00:00,77244628387885,4,261.6309054587158,0.07,243.3167420766057,2019-09-12,Unknown
2019-08-12 00:00:00,59703705448397,4,950.6436414211014,0.07,884.0985865216243,2019-08-12,Unknown
2019-10-26 00:00:00,72306775690261,4,605.0561740849361,0.07,562.7022418989906,2019-10-26,Unknown
2019-10-12 00:00:00,62066777739433,4,22.845604712177668,0.07,21.246412382325232,2019-10-12,Unknown
2019-09-26 00:00:00,27738078979079,4,13.274192617427572,0.19,10.752096020116333,2019-09-26,Unknown
2019-09-22 00:00:00,43008536549309,4,944.9898619427379,0.07,878.8405716067463,2019-09-22,Unknown
2019-08-25 00:00:00,45546484045065,4,993.2327944700056,0.19,804.5185635207046,2019-08-25,Unknown
2019-08-31 00:00:00,92556148949324,4,125.18438119684261,0.19,101.39934876944251,2019-08-31,Unknown
2019-08-23 00:00:00,10536662636279,4,839.3345706798881,0.07,780.5811507322959,2019-08-23,Unknown
2019-11-04 00:00:00,61376161696302,4,260.17907687350663,0.07,241.96654149236116,2019-11-04,Unknown
2019-10-10 00:00:00,99438716184800,4,158.81735229474702,0.07,147.70013763411472,2019-10-10,Unknown
2019-10-11 00:00:00,55327093720237,4,599.5682224454356,0.19,485.65026018080283,2019-10-11,Unknown
2019-09-03 00:00:00,84516511452821,4,577.2414922755078,0.19,467.5656087431613,2019-09-03,Unknown
2019-10-08 00:00:00,78947625958459,4,756.8741985369901,0.07,703.8930046394008,2019-10-08,Unknown
2019-09-11 00:00:00,20975877955516,4,281.83890585759207,0.19,228.28951374464958,2019-09-11,Unknown
2019-10-13 00:00:00,58446578862513,4,269.455120892776,0.19,218.25864792314854,2019-10-13,Unknown
2019-09-28 00:00:00,87608927759476,4,837.2613008313754,0.07,778.6530097731791,2019-09-28,Unknown
2019-09-30 00:00:00,19624429158924,4,580.4612094828208,0.07,539.8289248190233,2019-09-30,Unknown
2019-08-07 00:00:00,68626337802019,4,410.30591022199314,0.07,381.5844965064536,2019-08-07,Unknown
2019-08-06 00:00:00,20036311839020,4,408.744763520923,0.07,380.1326300744584,2019-08-06,Unknown
2019-09-23 00:00:00,55327093720237,4,143.9117065726312,0.07,133.837887112547,2019-09-23,Unknown
2019-10-15 00:00:00,35679201617054,4,408.8501713368216,0.19,331.1686387828255,2019-10-15,Unknown
2019-10-18 00:00:00,31274018361996,4,697.4712439263774,0.07,648.648256851531,2019-10-18,Unknown
2019-09-28 00:00:00,97301325033705,4,755.0046594451836,0.07,702.1543332840207,2019-09-28,Unknown
2019-10-12 00:00:00,4484028772044,4,544.1923067335002,0.07,506.09884526215524,2019-10-12,Unknown
2019-09-10 00:00:00,68366041950282,4,723.0243988319513,0.07,672.4126909137148,2019-09-10,Unknown
2019-09-18 00:00:00,8309799574590,4,779.4509452396647,0.07,724.8893790728882,2019-09-18,Unknown
2019-08-15 00:00:00,58907484696996,4,226.59739453355843,0.07,210.73557691620934,2019-08-15,Unknown
2019-10-16 00:00:00,91616755072740,4,616.1232279554963,0.07,572.9946019986115,2019-10-16,Unknown
2019-08-17 00:00:00,63140273444797,4,847.3400331914729,0.19,686.345426885093,2019-08-17,Unknown
2019-10-25 00:00:00,37335808282077,4,239.24880735658348,0.19,193.79153395883262,2019-10-25,Unknown
2019-08-07 00:00:00,67521834151777,4,821.2817206628753,0.07,763.792000216474,2019-08-07,Unknown
2019-08-24 00:00:00,83916410755333,4,321.1918989767842,0.19,260.1654381711952,2019-08-24,Unknown
2019-09-29 00:00:00,55548148908662,4,347.35412330989203,0.07,323.03933467819957,2019-09-29,Unknown
2019-09-13 00:00:00,23205064463300,4,212.2003115437485,0.19,171.8822523504363,2019-09-13,Unknown
2019-09-25 00:00:00,68089608114816,4,751.6796180002514,0.07,699.0620447402338,2019-09-25,Unknown
2019-08-31 00:00:00,18231802621862,4,267.23484619675196,0.19,216.4602254193691,2019-08-31,Unknown
2019-09-12 00:00:00,49911452084433,4,10.478974632388894,0.19,8.487969452235005,2019-09-12,Unknown
2019-10-27 00:00:00,50875429945381,4,915.1380866244027,0.07,851.0784205606946,2019-10-27,Unknown
2019-08-21 00:00:00,1866877376386,4,738.3888223891743,0.19,598.0949461352311,2019-08-21,Unknown
2019-08-30 00:00:00,33119908924235,4,369.2928169041297,0.07,343.44231972084066,2019-08-30,Unknown
2019-09-22 00:00:00,65466407371698,4,439.8918329697692,0.07,409.0994046618854,2019-09-22,Unknown
2019-10-05 00:00:00,48760268045858,4,369.55526616297806,0.07,343.6863975315696,2019-10-05,Unknown
2019-08-12 00:00:00,52643789466563,4,913.4168574175155,0.19,739.8676545081876,2019-08-12,Unknown
2019-09-27 00:00:00,1103306041218,4,609.9512751252321,0.07,567.2546858664658,2019-09-27,Unknown
2019-10-16 00:00:00,76840553912056,4,583.5128539779193,0.07,542.666954199465,2019-10-16,Unknown
2019-09-16 00:00:00,21437435235549,4,675.4118792112026,0.07,628.1330476664184,2019-09-16,Unknown
2019-08-20 00:00:00,94673125006660,4,971.3647762983252,0.19,786.8054688016434,2019-08-20,Unknown
2019-09-01 00:00:00,66831915032470,4,782.7782256773265,0.07,727.9837498799137,2019-09-01,Unknown
2019-08-31 00:00:00,34409772575350,4,812.9231309901213,0.07,756.0185118208128,2019-08-31,Unknown
2019-10-08 00:00:00,78503872908636,4,369.8194925965117,0.19,299.5537890031745,2019-10-08,Unknown
2019-10-14 00:00:00,8628992044264,4,717.8985180598081,0.07,667.6456217956215,2019-10-14,Unknown
2019-10-13 00:00:00,55996679031426,4,328.90599219475405,0.19,266.4138536777508,2019-10-13,Unknown
2019-10-30 00:00:00,3620244770672,4,354.2592557580696,0.19,286.9499971640364,2019-10-30,Unknown
2019-10-19 00:00:00,51220258011202,4,765.18899307816,0.07,711.6257635626888,2019-10-19,Unknown
2019-10-10 00:00:00,29640322920354,4,454.00330712362825,0.19,367.74267877013887,2019-10-10,Unknown
2019-09-25 00:00:00,55546813870326,4,370.3397732469144,0.19,299.97521633000065,2019-09-25,Unknown
2019-10-03 00:00:00,92379231251388,4,340.59530644459966,0.19,275.8821982201257,2019-10-03,Unknown
2019-08-08 00:00:00,86722504039057,4,682.0193369071549,0.07,634.277983323654,2019-08-08,Unknown
2019-08-11 00:00:00,83992641884753,4,84.96351873641672,0.19,68.82045017649754,2019-08-11,Unknown
2019-09-09 00:00:00,22366553982469,4,329.33558282659214,0.19,266.76182208953963,2019-09-09,Unknown
2019-09-29 00:00:00,36141513756613,4,345.24308106184486,0.19,279.64689566009434,2019-09-29,Unknown
2019-10-19 00:00:00,56764668774256,4,884.4032239341468,0.19,716.3666113866589,2019-10-19,Unknown
2019-10-21 00:00:00,8398499883360,4,124.75956474599192,0.07,116.02639521377249,2019-10-21,Unknown
2019-10-14 00:00:00,1481230421156,4,634.9555808577902,0.07,590.5086901977448,2019-10-14,Unknown
2019-10-05 00:00:00,29732404800309,4,747.7212317946563,0.19,605.6541977536716,2019-10-05,Unknown
2019-08-29 00:00:00,52426142112275,4,974.6974196706304,0.07,906.4686002936863,2019-08-29,Unknown
2019-09-17 00:00:00,46626363688036,4,786.5571985093114,0.19,637.1113307925423,2019-09-17,Unknown
2019-09-18 00:00:00,41235308067544,4,903.9652841600604,0.19,732.2118801696489,2019-09-18,Unknown
2019-08-15 00:00:00,55739889810136,4,95.3250361726009,0.19,77.21327929980673,2019-08-15,Unknown
2019-10-16 00:00:00,60696622805909,4,614.7323875206301,0.07,571.701120394186,2019-10-16,Unknown
2019-10-01 00:00:00,34611716593076,4,759.3773553975491,0.07,706.2209405197207,2019-10-01,Unknown
2019-08-10 00:00:00,38188230890178,4,300.3631483552548,0.19,243.29415016775638,2019-08-10,Unknown
2019-09-21 00:00:00,92370503041737,4,150.01282870616893,0.07,139.5119306967371,2019-09-21,Unknown
2019-09-26 00:00:00,98929417768794,4,521.1583192300089,0.19,422.13823857630723,2019-09-26,Unknown
2019-08-18 00:00:00,66360871140454,4,389.36602900872595,0.19,315.386483497068,2019-08-18,Unknown
2019-09-07 00:00:00,6427415785969,4,106.15505424129057,0.19,85.98559393544537,2019-09-07,Unknown
2019-08-14 00:00:00,91535585891862,4,28.430401431311925,0.07,26.44027333112009,2019-08-14,Unknown
2019-09-03 00:00:00,69990030168911,4,367.18557391801767,0.19,297.4203148735943,2019-09-03,Unknown
2019-10-03 00:00:00,8628992044264,4,903.8941426748692,0.07,840.6215526876283,2019-10-03,Unknown
2019-09-02 00:00:00,36042101748950,4,791.9445285406034,0.19,641.4750681178888,2019-09-02,Unknown
2019-10-05 00:00:00,89779254363849,4,483.26407603732457,0.19,391.4439015902329,2019-10-05,Unknown
2019-10-18 00:00:00,6571671779528,4,414.48703443677647,0.07,385.47294202620213,2019-10-18,Unknown
2019-08-17 00:00:00,52961406241566,4,211.95422418684663,0.19,171.68292159134577,2019-08-17,Unknown
2019-10-10 00:00:00,55265756435397,4,745.0650300168186,0.07,692.9104779156413,2019-10-10,Unknown
2019-10-28 00:00:00,28087228545473,4,147.09138066072714,0.19,119.14401833518897,2019-10-28,Unknown
2019-10-28 00:00:00,51558629946303,4,434.8021934579336,0.07,404.3660399158782,2019-10-28,Unknown
2019-10-11 00:00:00,6999233588378,4,745.4144098021404,0.19,603.7856719397337,2019-10-11,Unknown
2019-08-23 00:00:00,72714931690865,4,236.78878306168883,0.07,220.2135682473706,2019-08-23,Unknown
2019-10-19 00:00:00,36976646165431,4,409.5882276894602,0.19,331.76646442846277,2019-10-19,Unknown
2019-09-25 00:00:00,72166646925123,4,81.89108454567351,0.19,66.33177848199554,2019-09-25,Unknown
2019-10-03 00:00:00,24415201533027,4,9.205049969602808,0.19,7.456090475378274,2019-10-03,Unknown
2019-09-15 00:00:00,32818206704008,4,648.3517238777501,0.07,602.9671032063077,2019-09-15,Unknown
2019-09-02 00:00:00,19776530180397,4,561.6662232374595,0.07,522.3495876108373,2019-09-02,Unknown
2019-10-23 00:00:00,34284230534766,4,548.7740734731872,0.19,444.5069995132816,2019-10-23,Unknown
2019-08-17 00:00:00,70198748850404,4,784.8177192210723,0.07,729.8804788755972,2019-08-17,Unknown
2019-08-24 00:00:00,93479460359402,4,325.3081771381219,0.07,302.5366047384534,2019-08-24,Unknown
2019-08-20 00:00:00,42856460182565,4,81.02375694643248,0.19,65.6292431266103,2019-08-20,Unknown
2019-09-09 00:00:00,44586769043266,4,80.25650408097596,0.19,65.00776830559053,2019-09-09,Unknown
2019-10-05 00:00:00,65120809042711,4,153.24658444863505,0.19,124.1297334033944,2019-10-05,Unknown
2019-09-07 00:00:00,96883769273574,4,537.3893389544872,0.19,435.2853645531347,2019-09-07,Unknown
2019-10-19 00:00:00,69063018278676,4,532.6239010699188,0.19,431.42535986663427,2019-10-19,Unknown
2019-10-12 00:00:00,52063408031614,4,658.2012515563207,0.19,533.1430137606197,2019-10-12,Unknown
2019-09-17 00:00:00,50640465358534,4,107.13999927130213,0.19,86.78339940975472,2019-09-17,Unknown
2019-08-11 00:00:00,1866877376386,4,541.2703313921559,0.19,438.4289684276463,2019-08-11,Unknown
2019-10-28 00:00:00,46241092099657,4,80.82579084949137,0.07,75.16798549002698,2019-10-28,Unknown
2019-10-07 00:00:00,68199595286565,4,705.1488375577081,0.07,655.7884189286685,2019-10-07,Unknown
2019-10-22 00:00:00,63166487186959,4,608.7712593565466,0.07,566.1572712015883,2019-10-22,Unknown
2019-10-04 00:00:00,46028534311036,4,566.2136749594346,0.19,458.633076717142,2019-10-04,Unknown
2019-08-11 00:00:00,70146289635376,4,109.1637745304449,0.19,88.42265736966037,2019-08-11,Unknown
2019-08-08 00:00:00,42635580533952,4,673.8729790863484,0.19,545.8371130599422,2019-08-08,Unknown
2019-09-20 00:00:00,31715192293634,4,204.93899008610094,0.19,166.00058196974177,2019-09-20,Unknown
2019-09-05 00:00:00,83508614800033,4,389.11769498097914,0.19,315.18533293459313,2019-09-05,Unknown
2019-10-02 00:00:00,32409943692775,4,650.1692220462251,0.07,604.6573765029893,2019-10-02,Unknown
2019-08-10 00:00:00,1079174711428,4,27.910278019487865,0.19,22.607325195785172,2019-08-10,Unknown
2019-10-25 00:00:00,27169170626656,4,421.6523801818498,0.19,341.5384279472984,2019-10-25,Unknown
2019-08-20 00:00:00,32888030500954,4,255.82448337277864,0.19,207.2178315319507,2019-08-20,Unknown
2019-08-13 00:00:00,73036864442835,4,613.1036275673217,0.19,496.6139383295306,2019-08-13,Unknown
2019-08-19 00:00:00,37747747590310,4,541.2814117089442,0.07,503.3917128893181,2019-08-19,Unknown
2019-09-11 00:00:00,93491428001153,4,164.6619511980377,0.07,153.13561461417507,2019-09-11,Unknown
2019-08-27 00:00:00,15524985030979,4,201.7016024686784,0.07,187.5824902958709,2019-08-27,Unknown
2019-11-04 00:00:00,7039567022771,4,618.1924191034066,0.19,500.7358594737593,2019-11-04,Unknown
2019-09-12 00:00:00,90419256892074,4,967.7488018663538,0.19,783.8765295117466,2019-09-12,Unknown
2019-08-16 00:00:00,13381785259691,4,318.47937679511415,0.07,296.18582041945615,2019-08-16,Unknown
2019-09-19 00:00:00,61608141360224,4,96.10469094465257,0.19,77.84479966516858,2019-09-19,Unknown
2019-11-02 00:00:00,92638809158354,4,438.1426641337547,0.07,407.47267764439187,2019-11-02,Unknown
2019-08-17 00:00:00,24281572742720,4,473.21950812425905,0.07,440.0941425555609,2019-08-17,Unknown
2019-10-22 00:00:00,93983841776230,4,854.5147869359058,0.07,794.6987518503925,2019-10-22,Unknown
2019-08-07 00:00:00,64328788093425,4,181.97230234681695,0.07,169.23424118253976,2019-08-07,Unknown
2019-11-04 00:00:00,90504491759953,4,166.63087554095725,0.19,134.97100918817537,2019-11-04,Unknown
2019-08-23 00:00:00,49756167373044,4,206.87820005495126,0.19,167.57134204451052,2019-08-23,Unknown
2019-10-15 00:00:00,71394590365762,4,765.3306517379851,0.07,711.7575061163261,2019-10-15,Unknown
2019-08-19 00:00:00,47482242537501,4,712.0402542602388,0.07,662.1974364620221,2019-08-19,Unknown
2019-11-04 00:00:00,30426446625446,4,215.32317006543556,0.07,200.25054816085506,2019-11-04,Unknown
2019-11-02 00:00:00,19420221035726,4,883.009562523036,0.19,715.2377456436592,2019-11-02,Unknown
2019-10-29 00:00:00,27849717012864,4,307.33895004345925,0.07,285.8252235404171,2019-10-29,Unknown
2019-08-11 00:00:00,58685931163742,4,105.31549658238126,0.19,85.30555223172883,2019-08-11,Unknown
2019-10-10 00:00:00,3620244770672,4,351.3837936534845,0.19,284.6208728593224,2019-10-10,Unknown
2019-08-23 00:00:00,79683471679236,4,64.34850438579853,0.07,59.844109078792634,2019-08-23,Unknown
2019-09-21 00:00:00,57093032264894,4,299.924584839655,0.07,278.9298639008791,2019-09-21,Unknown
2019-08-12 00:00:00,60316782609431,4,855.579166498458,0.07,795.6886248435659,2019-08-12,Unknown
2019-08-23 00:00:00,25889434097020,4,702.2048898177089,0.07,653.0505475304693,2019-08-23,Unknown
2019-09-01 00:00:00,49475171468541,4,493.06017153385096,0.19,399.37873894241926,2019-09-01,Unknown
2019-09-24 00:00:00,34499664815688,4,214.6230051204595,0.19,173.8446341475722,2019-09-24,Unknown
2019-08-10 00:00:00,62844545982222,4,342.5407878275828,0.19,277.45803814034207,2019-08-10,Unknown
2019-09-22 00:00:00,51919829014147,4,408.506800163868,0.07,379.91132415239724,2019-09-22,Unknown
2019-09-21 00:00:00,86093673362172,4,572.488857275074,0.07,532.4146372658188,2019-09-21,Unknown
2019-10-10 00:00:00,79540047544052,4,951.2807992529357,0.07,884.6911433052302,2019-10-10,Unknown
2019-11-01 00:00:00,95544654123292,4,444.78154438312004,0.19,360.2730509503272,2019-11-01,Unknown
2019-08-21 00:00:00,58711966291507,4,583.5185954858925,0.07,542.6722938018801,2019-08-21,Unknown
2019-09-29 00:00:00,38716489905123,4,404.12623945768235,0.07,375.8374026956446,2019-09-29,Unknown
2019-10-04 00:00:00,21426907304644,4,254.99931841297985,0.19,206.54944791451368,2019-10-04,Unknown
2019-10-27 00:00:00,15711354160102,4,866.5151279996156,0.07,805.8590690396426,2019-10-27,Unknown
2019-09-18 00:00:00,99333870500778,4,578.1866396211184,0.19,468.3311780931059,2019-09-18,Unknown
2019-10-17 00:00:00,52887070953835,4,500.9793748046343,0.07,465.9108185683099,2019-10-17,Unknown
2019-08-30 00:00:00,55116551296116,4,154.23632841664758,0.07,143.43978542748226,2019-08-30,Unknown
2019-09-26 00:00:00,55798021439924,4,859.0766456807658,0.19,695.8520830014203,2019-09-26,Unknown
2019-10-07 00:00:00,58154010249495,4,72.34658256184368,0.07,67.28232178251461,2019-10-07,Unknown
2019-08-30 00:00:00,24933792135533,4,313.71910721137743,0.19,254.1124768412157,2019-08-30,Unknown
2019-09-24 00:00:00,61057579354317,4,366.76755093554937,0.07,341.09382237006093,2019-09-24,Unknown
2019-09-24 00:00:00,38979786608071,4,655.2898007688669,0.19,530.7847386227822,2019-09-24,Unknown
2019-09-22 00:00:00,35559792369680,4,6.984065746156953,0.07,6.495181143925967,2019-09-22,Unknown
2019-09-26 00:00:00,66790887106543,4,297.30969079793056,0.07,276.49801244207544,2019-09-26,Unknown
2019-10-19 00:00:00,92972902674238,4,52.39183491386257,0.19,42.43738628022868,2019-10-19,Unknown
2019-08-06 00:00:00,28126065143499,4,846.0637121185357,0.19,685.3116068160139,2019-08-06,Unknown
2019-08-22 00:00:00,1129171893893,4,569.4377197276459,0.07,529.5770793467107,2019-08-22,Unknown
2019-09-13 00:00:00,29579886306076,4,74.75076239569556,0.07,69.51820902799687,2019-09-13,Unknown
2019-10-03 00:00:00,34567061242015,4,615.3591316012948,0.19,498.44089659704883,2019-10-03,Unknown
2019-11-03 00:00:00,5423651112766,4,68.54665165651741,0.07,63.74838604056119,2019-11-03,Unknown
2019-08-20 00:00:00,77815317512304,4,856.4380868263156,0.19,693.7148503293156,2019-08-20,Unknown
2019-10-05 00:00:00,62771564603373,4,218.34474855111762,0.19,176.85924632640527,2019-10-05,Unknown
2019-08-26 00:00:00,10409346279482,4,710.0055555101181,0.07,660.3051666244098,2019-08-26,Unknown
2019-08-17 00:00:00,53801265022167,4,685.6593707559088,0.19,555.384090312286,2019-08-17,Unknown
2019-11-03 00:00:00,53649464675069,4,757.8370527230065,0.07,704.7884590323961,2019-11-03,Unknown
2019-08-28 00:00:00,44301218776144,4,930.4415517929042,0.07,865.3106431674009,2019-08-28,Unknown
2019-09-11 00:00:00,13133587917469,4,663.9127476175405,0.19,537.7693255702078,2019-09-11,Unknown
2019-09-17 00:00:00,47593740832808,4,944.9106431495942,0.19,765.3776209511713,2019-09-17,Unknown
2019-10-29 00:00:00,30562578570819,4,226.20624772155685,0.19,183.22706065446104,2019-10-29,Unknown
2019-10-10 00:00:00,35092024108300,4,693.8041915798572,0.07,645.2378981692672,2019-10-10,Unknown
2019-10-17 00:00:00,7324851507555,4,103.30634338784373,0.19,83.67813814415342,2019-10-17,Unknown
2019-09-24 00:00:00,46487463272929,4,807.0018853941565,0.19,653.6715271692667,2019-09-24,Unknown
2019-10-24 00:00:00,44057211681366,4,646.0587204398436,0.07,600.8346100090545,2019-10-24,Unknown
2019-09-24 00:00:00,47446441341195,4,775.6889424893657,0.19,628.3080434163862,2019-09-24,Unknown
2019-09-06 00:00:00,91001446628171,4,594.8629440457911,0.19,481.8389846770908,2019-09-06,Unknown
2019-08-26 00:00:00,24274874182124,4,299.9932576033606,0.19,242.99453865872206,2019-08-26,Unknown
2019-10-28 00:00:00,59001289747422,4,943.2721222434418,0.19,764.0504190171879,2019-10-28,Unknown
2019-09-28 00:00:00,32307462448541,4,511.89886701390543,0.07,476.06594632293206,2019-09-28,Unknown
2019-10-01 00:00:00,98338420914387,4,313.8222565316725,0.07,291.8546985744554,2019-10-01,Unknown
2019-08-27 00:00:00,33579866993692,4,964.6064073688618,0.07,897.0839588530415,2019-08-27,Unknown
2019-10-11 00:00:00,19543367726666,4,18.56850463612203,0.07,17.268709311593486,2019-10-11,Unknown
2019-09-09 00:00:00,75118531672639,4,784.8378571433461,0.19,635.7186642861104,2019-09-09,Unknown
2019-09-08 00:00:00,56513401642207,4,262.5692226599752,0.19,212.6810703545799,2019-09-08,Unknown
2019-09-02 00:00:00,87098751664980,4,175.1111441419505,0.19,141.8400267549799,2019-09-02,Unknown
2019-09-01 00:00:00,46908759240742,4,98.95317093621192,0.07,92.02644897067708,2019-09-01,Unknown
2019-09-15 00:00:00,15731013823497,4,58.08135497279454,0.07,54.015660124698925,2019-09-15,Unknown
2019-10-01 00:00:00,77791895056835,4,728.107588017583,0.07,677.1400568563522,2019-10-01,Unknown
2019-08-23 00:00:00,27567058713509,4,681.2186341269663,0.19,551.7870936428427,2019-08-23,Unknown
2019-09-15 00:00:00,96064008119967,4,859.4638386559942,0.19,696.1657093113553,2019-09-15,Unknown
2019-10-12 00:00:00,53973673202638,4,281.3526226049755,0.07,261.65793902262726,2019-10-12,Unknown
2019-10-23 00:00:00,9717736031844,4,248.93933808026702,0.07,231.51358441464834,2019-10-23,Unknown
2019-08-28 00:00:00,10827646079247,4,795.1953412882776,0.07,739.5316673980982,2019-08-28,Unknown
2019-08-09 00:00:00,73874901120845,4,117.9804520141895,0.19,95.5641661314935,2019-08-09,Unknown
2019-09-04 00:00:00,66556374498479,4,585.5868172065093,0.07,544.5957400020536,2019-09-04,Unknown
2019-09-28 00:00:00,90912217437875,4,269.37522465999706,0.19,218.1939319745976,2019-09-28,Unknown
2019-09-29 00:00:00,84610345702327,4,689.465424954689,0.19,558.466994213298,2019-09-29,Unknown
2019-09-24 00:00:00,85906918792662,4,23.695884525363976,0.19,19.193666465544823,2019-09-24,Unknown
2019-09-21 00:00:00,45296615316872,4,340.30731003338263,0.07,316.4857983310458,2019-09-21,Unknown
2019-08-25 00:00:00,87192480765304,4,434.5509287320376,0.19,351.9862522729505,2019-08-25,Unknown
2019-09-12 00:00:00,92846295406134,4,787.0871004517269,0.19,637.5405513658988,2019-09-12,Unknown
2019-08-09 00:00:00,61217730502305,4,21.35416849467042,0.19,17.29687648068304,2019-08-09,Unknown
2019-08-27 00:00:00,27538704485399,4,185.6317058608702,0.07,172.6374864506093,2019-08-27,Unknown
2019-09-20 00:00:00,91642707483404,4,943.3485385718726,0.19,764.1123162432168,2019-09-20,Unknown
2019-10-16 00:00:00,56931569951407,4,22.194003290896713,0.19,17.97714266562634,2019-10-16,Unknown
2019-08-15 00:00:00,33686446541844,4,903.2515662608764,0.07,840.0239566226151,2019-08-15,Unknown
2019-09-23 00:00:00,90056560307925,4,383.69807608904205,0.07,356.8392107628091,2019-09-23,Unknown
2019-10-12 00:00:00,31102711080343,4,346.8018176298796,0.07,322.52569039578805,2019-10-12,Unknown
2019-08-29 00:00:00,4841568654175,4,662.2503894635375,0.19,536.4228154654654,2019-08-29,Unknown
2019-09-17 00:00:00,81411094580496,4,862.978704842106,0.19,699.0127509221059,2019-09-17,Unknown
2019-08-23 00:00:00,42221124483182,4,890.3080020491104,0.07,827.9864419056727,2019-08-23,Unknown
2019-09-06 00:00:00,55078993989366,4,968.7169084137682,0.19,784.6606958151523,2019-09-06,Unknown
2019-09-11 00:00:00,48951097927672,4,629.9303277794222,0.19,510.243565501332,2019-09-11,Unknown
2019-09-16 00:00:00,11564226761944,4,318.5228247578903,0.19,258.00348805389115,2019-09-16,Unknown
2019-08-27 00:00:00,11564226761944,4,812.253275030938,0.07,755.3955457787723,2019-08-27,Unknown
2019-08-06 00:00:00,34272874776264,4,359.4795973430811,0.19,291.1784738478957,2019-08-06,Unknown
2019-10-12 00:00:00,48951097927672,4,956.1126045192989,0.19,774.4512096606321,2019-10-12,Unknown
2019-08-06 00:00:00,66556374498479,4,962.9907078720101,0.07,895.5813583209695,2019-08-06,Unknown
2019-08-30 00:00:00,30269541489794,4,626.6435833808504,0.07,582.7785325441909,2019-08-30,Unknown
2019-09-23 00:00:00,7918224474311,4,279.2668834766594,0.07,259.71820163329323,2019-09-23,Unknown
2019-10-12 00:00:00,58007443752524,4,619.6430664541015,0.07,576.2680518023144,2019-10-12,Unknown
2019-10-27 00:00:00,10536662636279,4,186.43921297905698,0.07,173.38846807052298,2019-10-27,Unknown
2019-10-24 00:00:00,10409346279482,4,817.3507143226661,0.19,662.0540786013596,2019-10-24,Unknown
2019-09-24 00:00:00,75384348881430,4,430.21371390510586,0.07,400.09875393174843,2019-09-24,Unknown
